func_sexo;func_idade;func_racacor;func_escolaridade;func_uf;func_deficiencia;empresa_porte;empresa_setor;contrato_horastrabalho;contrato_salario
MASCULINO;37;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;1000 OU MAIS;Serviços;38;1644,16
MASCULINO;38;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;MA;NAO;DE 250 A 499;Indústria;44;1331
FEMININO;35;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 10 A 19;Serviços;44;1240
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 10 A 19;Comércio;44;2009,84
MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;2512,59
MASCULINO;30;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PB;NAO;1000 OU MAIS;Indústria;44;966,88
MASCULINO;43;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;CE;NAO;DE 10 A 19;Construçao civil;44;1039,58
FEMININO;27;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Serviços;44;1630,45
MASCULINO;30;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;AL;NAO;ATE 4;Comércio;44;1553,11
MASCULINO;40;SEM INFO;SUPERIOR_COMPLETO;PE;NAO;ATE 4;Comércio;44;1174,44
MASCULINO;32;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Agricultura;44;1874,24
MASCULINO;25;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 5 A 9;Indústria;44;1200
FEMININO;30;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 500 A 999;Serviços;42;3663,46
FEMININO;24;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;ATE 4;Comércio;44;1166,65
MASCULINO;28;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;890,68
FEMININO;25;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 250 A 499;Indústria;44;1723,49
FEMININO;36;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;ATE 4;Serviços;44;1528,39
FEMININO;25;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;36;1380,98
FEMININO;36;SEM INFO;SUPERIOR_COMPLETO;MA;NAO;DE 100 A 249;Serviços;44;6683,9
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;1459,77
MASCULINO;45;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;AL;NAO;DE 250 A 499;Agricultura;44;1029
FEMININO;33;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Serviços;44;1835,69
MASCULINO;46;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;ATE 4;Serviços;44;1581,65
MASCULINO;36;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Agricultura;44;1401,3
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;36;1665,92
MASCULINO;37;PRETA-PARDA;SUPERIOR_COMPLETO;AL;NAO;ATE 4;Serviços;44;2050,23
MASCULINO;37;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;1054,11
FEMININO;34;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PI;NAO;DE 10 A 19;Serviços;20;472,75
MASCULINO;46;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Indústria;44;1144,2
MASCULINO;56;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1780,53
MASCULINO;34;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 500 A 999;Serviços;44;1531,26
MASCULINO;27;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;DE 20 A 49;Serviços;44;3424,29
FEMININO;30;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;CE;NAO;1000 OU MAIS;Indústria;44;969,99
FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;ATE 4;Comércio;24;1076,59
FEMININO;31;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 20 A 49;Serviços;44;998
MASCULINO;29;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;1000 OU MAIS;Serviços;24;1689,55
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;2820,08
FEMININO;25;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;ATE 4;Comércio;44;1203,22
MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Comércio;44;1204,99
FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;1000 OU MAIS;Serviços;36;878,53
MASCULINO;36;AMARELA-BRANCA;MEDIO COMPLETO;SE;NAO;DE 20 A 49;Serviços;44;998
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 50 A 99;Agricultura;44;1300
FEMININO;36;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;2014,6
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Construçao civil;44;1300,02
FEMININO;45;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 250 A 499;Comércio;44;1089,29
FEMININO;25;SEM INFO;MEDIO COMPLETO;PB;NAO;DE 20 A 49;Serviços;44;1110
FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Comércio;44;1786,68
MASCULINO;32;SEM INFO;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 100 A 249;Serviços;44;1309,95
FEMININO;25;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;PE;NAO;DE 100 A 249;Serviços;44;1282,21
FEMININO;42;SEM INFO;SUPERIOR_COMPLETO;PB;NAO;ATE 4;Serviços;44;3608,19
FEMININO;22;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Serviços;44;1313,71
MASCULINO;39;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;2057,27
MASCULINO;51;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1026,26
MASCULINO;37;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;DE 5 A 9;Comércio;44;1285,52
FEMININO;37;PRETA-PARDA;SUPERIOR_COMPLETO;PE;SIM;DE 20 A 49;Construçao civil;40;1400,4
FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;1000 OU MAIS;Serviços;36;1001,08
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Serviços;44;781,97
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 100 A 249;Serviços;44;3022,6
FEMININO;21;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;1000 OU MAIS;Serviços;36;1714,5
FEMININO;46;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 50 A 99;Comércio;44;1137,41
FEMININO;26;PRETA-PARDA;SUPERIOR_INCOMPLETO;PE;NAO;DE 250 A 499;Serviços;40;2452,92
FEMININO;40;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;DE 50 A 99;Serviços;44;1333,43
FEMININO;39;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;2356,25
FEMININO;32;SEM INFO;MEDIO COMPLETO;PE;NAO;ATE 4;Serviços;44;1842,72
MASCULINO;60;SEM INFO;MEDIO COMPLETO;PB;NAO;ATE 4;Construçao civil;44;1452,98
FEMININO;33;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1610,4
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Construçao civil;44;1396,95
FEMININO;32;AMARELA-BRANCA;SUPERIOR_COMPLETO;MA;NAO;DE 100 A 249;Serviços;44;2499,99
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 10 A 19;Serviços;44;1664,55
FEMININO;35;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;1000 OU MAIS;Serviços;30;3041,5
FEMININO;49;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;PI;NAO;DE 10 A 19;Serviços;44;1580,73
MASCULINO;51;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 20 A 49;Agricultura;44;965,81
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Serviços;36;1366,54
FEMININO;34;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;1000 OU MAIS;Serviços;21;1054,55
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 20 A 49;Comércio;44;1142,69
FEMININO;24;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1887,35
FEMININO;41;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 5 A 9;Serviços;44;997,99
MASCULINO;39;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;1000 OU MAIS;Serviços;44;1634,97
MASCULINO;63;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 250 A 499;Serviços;44;2712,65
MASCULINO;33;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;2467,05
MASCULINO;20;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;RN;NAO;DE 5 A 9;Construçao civil;44;1463,74
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Indústria;44;1071,91
FEMININO;39;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;998
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Comércio;44;1829,98
FEMININO;45;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 500 A 999;Serviços;44;1067,56
MASCULINO;30;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;RN;NAO;DE 250 A 499;Indústria;44;1093,83
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Comércio;44;1606,05
FEMININO;34;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;2180,66
FEMININO;38;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 50 A 99;Serviços;20;2418,55
MASCULINO;34;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 250 A 499;Serviços;44;3176,62
MASCULINO;61;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 20 A 49;Serviços;44;1424,13
MASCULINO;20;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;16;758,32
MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 50 A 99;Serviços;44;1407,9
MASCULINO;66;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Serviços;44;1002,3
FEMININO;37;SEM INFO;SUPERIOR_COMPLETO;AL;NAO;DE 20 A 49;Serviços;44;703,47
FEMININO;33;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 250 A 499;Serviços;18;3272,09
FEMININO;40;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 250 A 499;Serviços;9;1335,41
FEMININO;27;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;DE 5 A 9;Comércio;44;1284,49
MASCULINO;28;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;ATE 4;Construçao civil;44;1079,55
FEMININO;39;SEM INFO;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 50 A 99;Comércio;44;1278,76
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;ATE 4;Serviços;44;1465,24
MASCULINO;22;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Comércio;44;998
FEMININO;33;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 500 A 999;Serviços;36;2008,21
MASCULINO;33;SEM INFO;MEDIO COMPLETO;RN;NAO;ATE 4;Indústria;44;5124,17
MASCULINO;36;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Serviços;44;1886,08
FEMININO;38;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 5 A 9;Comércio;44;1598,16
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;1000 OU MAIS;Serviços;36;949,87
FEMININO;38;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;MA;NAO;DE 50 A 99;Indústria;44;1466,81
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Serviços;44;1506,87
MASCULINO;26;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Serviços;44;1049,33
MASCULINO;25;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;PB;NAO;DE 5 A 9;Comércio;44;1758,51
MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 20 A 49;Construçao civil;44;1753,62
MASCULINO;25;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1199,99
FEMININO;30;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 50 A 99;Comércio;24;674,97
MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1007,07
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Comércio;44;1150
MASCULINO;39;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 100 A 249;Serviços;8;698,26
FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 500 A 999;Serviços;44;1620,89
MASCULINO;31;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;CE;NAO;DE 100 A 249;Indústria;44;998
MASCULINO;53;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;ATE 4;Comércio;44;1017,69
FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1775,47
MASCULINO;25;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;BA;NAO;DE 500 A 999;Comércio;44;2141,35
MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 250 A 499;Construçao civil;44;2226,05
MASCULINO;37;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 10 A 19;Serviços;44;2721,81
FEMININO;32;AMARELA-BRANCA;MEDIO COMPLETO;AL;NAO;ATE 4;Comércio;22;1052,94
FEMININO;19;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 50 A 99;Serviços;44;1030,97
FEMININO;29;PRETA-PARDA;SUPERIOR_INCOMPLETO;SE;NAO;DE 5 A 9;Serviços;44;979,04
FEMININO;34;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;ATE 4;Serviços;44;1004,55
MASCULINO;56;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;1660,25
FEMININO;26;AMARELA-BRANCA;SUPERIOR_COMPLETO;MA;NAO;1000 OU MAIS;Serviços;44;1200
MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;PE;SIM;1000 OU MAIS;Serviços;44;1193,89
MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;1070,47
MASCULINO;55;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 100 A 249;Serviços;44;1425,31
MASCULINO;69;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;SE;NAO;DE 500 A 999;Indústria;30;5148,03
MASCULINO;31;AMARELA-BRANCA;SUPERIOR_COMPLETO;RN;NAO;DE 250 A 499;Indústria;40;6178,21
MASCULINO;20;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Comércio;44;1134,92
FEMININO;41;SEM INFO;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;30;1478,61
FEMININO;27;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 500 A 999;Administraçao pública;40;4231,19
MASCULINO;44;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 20 A 49;Serviços;40;5219,83
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;0;1980,42
MASCULINO;41;SEM INFO;MEDIO COMPLETO;AL;NAO;DE 10 A 19;Comércio;44;1316,44
MASCULINO;20;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1211,28
MASCULINO;36;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Comércio;44;1113,31
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1499
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1487,18
FEMININO;33;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Indústria;44;1040,4
MASCULINO;38;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;RN;NAO;DE 500 A 999;Agricultura;44;1063,98
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1602,21
FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Indústria;44;900
MASCULINO;40;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 20 A 49;Comércio;44;2927,28
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Agricultura;44;1066,25
FEMININO;30;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;ATE 4;Indústria;44;993,84
MASCULINO;36;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 500 A 999;Serviços;44;6879,47
MASCULINO;37;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 5 A 9;Construçao civil;44;1041,43
MASCULINO;44;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 5 A 9;Serviços;44;1854,79
FEMININO;26;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;997,99
MASCULINO;30;AMARELA-BRANCA;MEDIO COMPLETO;RN;SIM;DE 20 A 49;Comércio;44;1044,09
FEMININO;39;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;43;2601,07
FEMININO;19;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 50 A 99;Indústria;44;1035,43
FEMININO;36;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1982,16
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Comércio;44;1608,84
FEMININO;19;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 10 A 19;Serviços;44;1782,83
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1658,9
FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1191,67
FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 5 A 9;Comércio;44;1331,8
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;1071,01
FEMININO;69;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;4108,71
MASCULINO;33;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 20 A 49;Agricultura;44;2294,02
MASCULINO;18;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 5 A 9;Serviços;36;949,81
FEMININO;39;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;DE 100 A 249;Serviços;44;3167,45
MASCULINO;36;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Indústria;44;1008
FEMININO;19;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;1000 OU MAIS;Serviços;36;956,02
MASCULINO;47;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1200
FEMININO;27;SEM INFO;MEDIO COMPLETO;BA;SIM;DE 50 A 99;Serviços;44;1247,5
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;1294,77
FEMININO;36;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;3216,08
FEMININO;21;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1163,35
MASCULINO;40;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1701,87
FEMININO;54;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;ATE 4;Serviços;4;998
FEMININO;43;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;DE 500 A 999;Serviços;30;2089,14
MASCULINO;29;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Indústria;44;1862,54
FEMININO;22;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 10 A 19;Comércio;44;1003,81
FEMININO;52;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Agricultura;44;809,02
MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Serviços;44;1800
FEMININO;24;SEM INFO;MEDIO COMPLETO;PB;NAO;DE 20 A 49;Serviços;44;1028,7
MASCULINO;36;PRETA-PARDA;SUPERIOR_INCOMPLETO;PB;NAO;ATE 4;Comércio;44;1313,19
MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1075,05
FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;1000 OU MAIS;Serviços;36;723,67
MASCULINO;25;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 50 A 99;Serviços;36;2025,52
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;1000 OU MAIS;Serviços;36;1004,51
MASCULINO;44;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 50 A 99;Indústria;44;14445,6
MASCULINO;30;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;DE 10 A 19;Comércio;44;1601,11
FEMININO;24;SEM INFO;MEDIO COMPLETO;RN;NAO;ATE 4;Serviços;44;1035
FEMININO;45;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 500 A 999;Serviços;40;16772,12
FEMININO;25;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;1000 OU MAIS;Serviços;36;1409,41
MASCULINO;48;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 50 A 99;Serviços;8;2428,07
FEMININO;38;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 5 A 9;Serviços;44;1580,91
FEMININO;23;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;2432,86
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 250 A 499;Serviços;44;979,38
MASCULINO;29;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Comércio;0;407,98
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;34;1938,32
MASCULINO;34;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Serviços;44;2826,24
MASCULINO;28;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;BA;NAO;ATE 4;Comércio;44;1039,92
FEMININO;22;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;AL;NAO;DE 5 A 9;Construçao civil;44;997,99
MASCULINO;22;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;1000 OU MAIS;Serviços;0;1107,17
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1256,77
MASCULINO;43;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;AL;NAO;1000 OU MAIS;Indústria;44;1049,22
FEMININO;56;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Comércio;44;1596,29
MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 50 A 99;Comércio;44;1696,05
FEMININO;44;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;ATE 4;Serviços;20;1799,35
MASCULINO;35;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1082,42
FEMININO;30;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 20 A 49;Indústria;44;1055,37
FEMININO;38;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 100 A 249;Serviços;44;1990,01
FEMININO;26;AMARELA-BRANCA;SUPERIOR_COMPLETO;MA;NAO;DE 100 A 249;Indústria;44;4989,88
FEMININO;36;AMARELA-BRANCA;SUPERIOR_COMPLETO;RN;NAO;DE 10 A 19;Comércio;44;1005
MASCULINO;23;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Serviços;44;1267,91
FEMININO;41;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Serviços;44;1611,74
MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Serviços;40;4317,32
MASCULINO;47;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;ATE 4;Serviços;44;1607,14
MASCULINO;43;SEM INFO;MEDIO COMPLETO;CE;NAO;ATE 4;Serviços;44;1323,88
FEMININO;19;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1077,82
MASCULINO;61;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 100 A 249;Construçao civil;44;1776,71
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Serviços;44;1319,56
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Construçao civil;44;2287,49
MASCULINO;21;SEM INFO;MEDIO COMPLETO;PB;NAO;DE 50 A 99;Serviços;44;998
FEMININO;43;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Indústria;44;6186,36
MASCULINO;34;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;ATE 4;Serviços;44;1713,03
MASCULINO;45;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 500 A 999;Serviços;30;1356,41
MASCULINO;30;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 50 A 99;Comércio;44;3080,44
MASCULINO;43;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1957,77
